Horario,Conta,Instrumento,Lado,QtdOrdem,QtdExecucaoAtual,QtdExecutadaAcumulada,PrecoExecutado,NotionaldaOrdem,NotionaldaExecucaoAtual,NotionaldaExecucaoAcumulada,EnteringTrader
2021-11-27T17:16:47.881,498213,GOAU4,2,12500,600,12100,17.19,214875.00000000003,10314.0,207999.00000000003,JOHNSON
2021-11-27T17:56:27.228,918237,RAPT4,1,3500,700,3500,17.58,61529.99999999999,12305.999999999998,61529.99999999999,DAVIS
2021-11-27T17:30:09.945,498213,GOAU4,2,12500,300,12400,17.19,214875.00000000003,5157.0,213156.00000000003,JOHNSON
2021-11-27T13:31:36.017,498213,PETR4,1,3500,300,900,18.21,63735.0,5463.0,16389.0,MILLER
2021-11-27T10:17:43.054,981727,IGTI3,2,1500,1000,1000,11.98,17970.0,11980.0,11980.0,RODRIGUEZ
2021-11-27T13:42:57.365,071264,PETR4,2,20500,1200,20500,13.72,281260.0,16464.0,281260.0,WILLIAMS
2021-11-27T11:41:24.331,981727,BBAS3,2,13500,13500,13500,13.57,183195.0,183195.0,183195.0,WILLIAMS
2021-11-27T14:21:08.461,071264,IGTI3,1,17500,4800,9800,17.1,299250.0,82080.0,167580.0,MARTINEZ
2021-11-27T16:07:52.859,879865,POMO4,1,6500,3300,6500,10.65,69225.0,35145.0,69225.0,GARCIA
2021-11-27T14:34:01.203,498213,RAPT4,2,20500,11500,12600,15.13,310165.0,173995.0,190638.0,JOHNSON
2021-11-27T15:32:34.917,987453,BPAC11,2,11500,2700,2700,12.7,146050.0,34290.0,34290.0,JONES
2021-11-27T17:33:16.216,498213,GOAU4,2,12500,100,12500,17.19,214875.00000000003,1719.0000000000002,214875.00000000003,JOHNSON
2021-11-27T16:41:37.823,071264,IGTI3,1,17500,7700,17500,17.1,299250.0,131670.0,299250.0,MARTINEZ
2021-11-27T12:00:51.724,981727,SLCE3,1,9500,9500,9500,13.41,127395.0,127395.0,127395.0,MARTINEZ
2021-11-27T14:58:20.665,918239,SLCE3,1,13500,13500,13500,18.54,250290.0,250290.0,250290.0,BROWN
2021-11-27T15:45:59.298,987453,BPAC11,2,11500,8800,11500,12.7,146050.0,111760.0,146050.0,JONES
2021-11-27T15:44:50.301,849651,GOAU4,2,11500,6400,10600,17.01,195615.00000000003,108864.00000000001,180306.00000000003,DAVIS
2021-11-27T11:51:32.346,071264,BBAS3,2,14500,14500,14500,18.81,272745.0,272745.0,272745.0,RODRIGUEZ
2021-11-27T17:37:12.804,918239,ITUB4,2,19500,19500,19500,13.16,256620.0,256620.0,256620.0,BROWN
2021-11-27T10:41:12.213,164532,IGTI3,2,2500,1900,1900,16.16,40400.0,30704.0,30704.0,SMITH
2021-11-27T14:20:58.948,981727,VALE3,2,4500,4500,4500,19.58,88109.99999999999,88109.99999999999,88109.99999999999,BROWN
2021-11-27T15:43:15.187,498213,IGTI3,2,2500,2500,2500,10.99,27475.0,27475.0,27475.0,RODRIGUEZ
2021-11-27T14:53:14.763,981727,IGTI3,2,1500,100,1100,11.98,17970.0,1198.0,13178.0,RODRIGUEZ
2021-11-27T16:08:24.822,987453,PETR4,2,1500,100,1100,18.34,27510.0,1834.0,20174.0,GARCIA
2021-11-27T14:40:53.905,071264,PETR4,2,10500,2400,2400,19.36,203280.0,46464.0,46464.0,DAVIS
2021-11-27T11:12:52.045,164532,IGTI3,2,2500,300,2200,16.16,40400.0,4848.0,35552.0,SMITH
2021-11-27T15:30:12.310,849651,ITUB4,2,13500,13500,13500,12.51,168885.0,168885.0,168885.0,JOHNSON
2021-11-27T12:16:24.990,498213,POMO4,1,15500,11300,11300,13.05,202275.0,147465.0,147465.0,MARTINEZ
2021-11-27T16:18:09.153,987453,PETR4,2,1500,400,1500,18.34,27510.0,7336.0,27510.0,GARCIA
2021-11-27T12:09:02.518,879865,IGTI3,2,21500,16800,16800,13.44,288960.0,225792.0,225792.0,MILLER
2021-11-27T10:06:29.981,849651,POMO4,2,1500,1500,1500,19.92,29880.000000000004,29880.000000000004,29880.000000000004,DAVIS
2021-11-27T11:56:47.365,987453,IGTI3,1,3500,500,500,12.58,44030.0,6290.0,6290.0,GARCIA
2021-11-27T12:39:26.419,918237,RAPT4,2,19500,19500,19500,11.95,233025.0,233025.0,233025.0,MARTINEZ
2021-11-27T15:42:50.200,071264,PETR4,2,10500,2600,5000,19.36,203280.0,50336.0,96800.0,DAVIS
2021-11-27T16:27:10.317,849651,GOAU4,2,11500,900,11500,17.01,195615.00000000003,15309.000000000002,195615.00000000003,DAVIS
2021-11-27T16:15:17.260,498213,RAPT4,2,20500,7900,20500,15.13,310165.0,119527.0,310165.0,JOHNSON
2021-11-27T16:32:37.468,981727,IGTI3,2,1500,100,1200,11.98,17970.0,1198.0,14376.0,RODRIGUEZ
2021-11-27T11:37:01.438,498213,VALE3,1,5500,4000,4000,10.15,55825.0,40600.0,40600.0,RODRIGUEZ
2021-11-27T16:19:35.126,879865,IGTI3,2,21500,4700,21500,13.44,288960.0,63168.0,288960.0,MILLER
2021-11-27T14:23:46.136,987453,IGTI3,1,3500,3000,3500,12.58,44030.0,37740.0,44030.0,GARCIA
2021-11-27T16:10:39.006,987453,GOAU4,1,20500,17300,17300,15.15,310575.0,262095.0,262095.0,MILLER
2021-11-27T16:21:03.779,498213,PETR4,1,3500,1600,2500,18.21,63735.0,29136.0,45525.0,MILLER
2021-11-27T13:33:21.097,987453,BBAS3,2,3500,3500,3500,10.47,36645.0,36645.0,36645.0,BROWN
2021-11-27T17:15:11.771,987453,GOAU4,1,20500,500,17800,15.15,310575.0,7575.0,269670.0,MILLER
2021-11-27T16:46:21.785,981727,IGTI3,2,1500,300,1500,11.98,17970.0,3594.0,17970.0,RODRIGUEZ
2021-11-27T14:03:21.912,918239,RAPT4,1,9500,9500,9500,18.91,179645.0,179645.0,179645.0,MILLER
2021-11-27T12:28:09.940,498213,POMO4,1,15500,1800,13100,13.05,202275.0,23490.0,170955.0,MARTINEZ
2021-11-27T10:20:47.619,918237,ITUB4,2,18500,18500,18500,15.53,287305.0,287305.0,287305.0,MARTINEZ
2021-11-27T17:20:18.460,987453,BPAC11,1,12500,9000,12500,10.54,131750.0,94859.99999999999,131750.0,SMITH
2021-11-27T11:44:02.187,918239,IGTI3,1,16500,11900,11900,11.6,191400.0,138040.0,138040.0,GARCIA
2021-11-27T10:05:56.699,879865,RAPT4,2,17500,17500,17500,12.56,219800.0,219800.0,219800.0,JONES
2021-11-27T13:54:04.079,879865,IGTI3,1,2500,2000,2000,10.08,25200.0,20160.0,20160.0,MILLER
2021-11-27T17:50:33.189,987453,ITUB4,2,6500,6500,6500,13.17,85605.0,85605.0,85605.0,DAVIS
2021-11-27T17:20:16.884,918237,SLCE3,1,8500,8500,8500,10.89,92565.0,92565.0,92565.0,BROWN
2021-11-27T14:46:05.462,071264,BPAC11,2,9500,9500,9500,14.4,136800.0,136800.0,136800.0,SMITH
2021-11-27T10:47:18.258,918239,BBAS3,1,9500,7400,7400,18.03,171285.0,133422.0,133422.0,JONES
2021-11-27T14:22:02.278,164532,GOAU4,1,3500,3500,3500,11.59,40565.0,40565.0,40565.0,JOHNSON
2021-11-27T14:59:45.573,498213,VALE3,1,5500,1300,5300,10.15,55825.0,13195.0,53795.0,RODRIGUEZ
2021-11-27T13:34:05.428,981727,BPAC11,1,1500,900,900,11.55,17325.0,10395.0,10395.0,BROWN
2021-11-27T16:14:16.511,071264,PETR4,2,10500,5500,10500,19.36,203280.0,106480.0,203280.0,DAVIS
2021-11-27T13:23:22.405,918239,VALE3,1,21500,21500,21500,10.06,216290.0,216290.0,216290.0,DAVIS
2021-11-27T17:46:58.847,987453,GOAU4,1,20500,2700,20500,15.15,310575.0,40905.0,310575.0,MILLER
2021-11-27T12:34:24.172,164532,IGTI3,2,2500,300,2500,16.16,40400.0,4848.0,40400.0,SMITH
2021-11-27T13:38:25.233,981727,BPAC11,1,1500,600,1500,11.55,17325.0,6930.0,17325.0,BROWN
2021-11-27T16:35:54.011,498213,PETR4,1,3500,1000,3500,18.21,63735.0,18210.0,63735.0,MILLER
2021-11-27T14:28:02.079,498213,POMO4,1,15500,1000,14100,13.05,202275.0,13050.0,184005.0,MARTINEZ
2021-11-27T10:44:58.546,879865,VALE3,1,23500,20700,20700,17.39,408665.0,359973.0,359973.0,MARTINEZ
2021-11-27T10:50:20.271,987453,SLCE3,1,19500,4400,4400,18.22,355290.0,80168.0,80168.0,MILLER
2021-11-27T15:37:18.283,498213,VALE3,1,5500,100,5400,10.15,55825.0,1015.0,54810.0,RODRIGUEZ
2021-11-27T13:24:15.177,498213,PETR4,2,7500,6000,6000,18.37,137775.0,110220.0,110220.0,MILLER
2021-11-27T16:41:00.493,918237,VALE3,1,6500,6500,6500,12.17,79105.0,79105.0,79105.0,DAVIS
2021-11-27T15:37:18.881,498213,POMO4,1,15500,1400,15500,13.05,202275.0,18270.0,202275.0,MARTINEZ
2021-11-27T17:08:45.156,879865,IGTI3,1,2500,300,2300,10.08,25200.0,3024.0,23184.0,MILLER
2021-11-27T17:38:00.722,987453,GOAU4,2,8500,2000,2000,19.72,167620.0,39440.0,39440.0,BROWN
2021-11-27T16:58:16.163,498213,IGTI3,1,21500,11600,11600,13.06,280790.0,151496.0,151496.0,BROWN
2021-11-27T13:46:38.787,987453,PETR4,1,500,300,300,17.34,8670.0,5202.0,5202.0,GARCIA
2021-11-27T14:38:36.017,879865,VALE3,1,23500,1100,21800,17.39,408665.0,19129.0,379102.0,MARTINEZ
2021-11-27T15:51:36.840,498213,VALE3,1,5500,100,5500,10.15,55825.0,1015.0,55825.0,RODRIGUEZ
2021-11-27T14:56:38.205,918239,ITUB4,1,2500,2500,2500,19.47,48675.0,48675.0,48675.0,GARCIA
2021-11-27T16:16:37.295,879865,BBAS3,2,12500,12500,12500,10.82,135250.0,135250.0,135250.0,JOHNSON
2021-11-27T11:33:34.431,918239,BBAS3,1,9500,2100,9500,18.03,171285.0,37863.0,171285.0,JONES
2021-11-27T14:29:04.023,879865,PETR4,2,7500,6000,6000,12.68,95100.0,76080.0,76080.0,SMITH
2021-11-27T14:47:28.149,918239,IGTI3,1,16500,4600,16500,11.6,191400.0,53360.0,191400.0,GARCIA
2021-11-27T14:59:26.274,987453,SLCE3,1,19500,15100,19500,18.22,355290.0,275122.0,355290.0,MILLER
2021-11-27T15:36:17.008,498213,RAPT4,1,7500,7500,7500,10.19,76425.0,76425.0,76425.0,GARCIA
2021-11-27T17:42:04.705,987453,GOAU4,2,8500,1500,3500,19.72,167620.0,29580.0,69020.0,BROWN
2021-11-27T12:38:36.458,981727,VALE3,1,17500,1400,1400,17.8,311500.0,24920.0,24920.0,SMITH
2021-11-27T15:49:49.677,164532,BBAS3,1,8500,8500,8500,14.83,126055.0,126055.0,126055.0,GARCIA
2021-11-27T15:56:18.175,498213,PETR4,2,7500,600,6600,18.37,137775.0,11022.0,121242.0,MILLER
2021-11-27T12:16:06.291,987453,BBAS3,2,11500,600,600,14.18,163070.0,8508.0,8508.0,MILLER
2021-11-27T17:23:12.394,879865,IGTI3,1,2500,100,2400,10.08,25200.0,1008.0,24192.0,MILLER
2021-11-27T17:06:11.897,987453,PETR4,1,500,200,500,17.34,8670.0,3468.0,8670.0,GARCIA
2021-11-27T15:47:47.557,164532,GOAU4,2,16500,7200,7200,17.01,280665.0,122472.00000000001,122472.00000000001,WILLIAMS
2021-11-27T13:33:40.896,918239,SLCE3,1,5500,1000,1000,13.52,74360.0,13520.0,13520.0,WILLIAMS
2021-11-27T16:16:18.373,498213,PETR4,2,7500,800,7400,18.37,137775.0,14696.0,135938.0,MILLER
2021-11-27T12:51:57.578,071264,IGTI3,2,2500,300,300,15.86,39650.0,4758.0,4758.0,MARTINEZ
2021-11-27T17:23:28.138,164532,ITUB4,2,500,200,200,11.57,5785.0,2314.0,2314.0,MILLER
2021-11-27T17:36:42.701,498213,IGTI3,1,21500,8400,20000,13.06,280790.0,109704.0,261200.0,BROWN
2021-11-27T15:49:46.487,164532,GOAU4,2,16500,7000,14200,17.01,280665.0,119070.00000000001,241542.00000000003,WILLIAMS
2021-11-27T16:39:37.550,498213,PETR4,2,7500,100,7500,18.37,137775.0,1837.0,137775.0,MILLER
2021-11-27T17:29:28.113,071264,SLCE3,1,24500,24500,24500,15.87,388815.0,388815.0,388815.0,BROWN
2021-11-27T15:52:16.077,879865,PETR4,2,7500,1200,7200,12.68,95100.0,15216.0,91296.0,SMITH
2021-11-27T17:53:03.441,498213,IGTI3,1,21500,800,20800,13.06,280790.0,10448.0,271648.0,BROWN
2021-11-27T15:17:01.198,879865,VALE3,1,23500,1700,23500,17.39,408665.0,29563.0,408665.0,MARTINEZ
2021-11-27T16:43:22.874,164532,GOAU4,2,16500,2300,16500,17.01,280665.0,39123.0,280665.0,WILLIAMS
2021-11-27T13:19:54.947,918239,SLCE3,1,20500,17100,17100,16.07,329435.0,274797.0,274797.0,WILLIAMS
2021-11-27T17:35:05.111,879865,IGTI3,1,2500,100,2500,10.08,25200.0,1008.0,25200.0,MILLER
2021-11-27T15:30:16.867,981727,VALE3,1,17500,16100,17500,17.8,311500.0,286580.0,311500.0,SMITH
2021-11-27T17:45:00.770,987453,GOAU4,2,8500,3500,7000,19.72,167620.0,69020.0,138040.0,BROWN
2021-11-27T16:30:35.200,879865,PETR4,2,7500,300,7500,12.68,95100.0,3804.0,95100.0,SMITH
2021-11-27T10:13:19.715,071264,POMO4,2,10500,10500,10500,14.56,152880.0,152880.0,152880.0,DAVIS
2021-11-27T17:55:01.853,498213,IGTI3,1,21500,100,20900,13.06,280790.0,1306.0,272954.0,BROWN
2021-11-27T16:58:22,981727,BPAC11,1,3500,3500,3500,18.99,66465.0,66465.0,66465.0,WILLIAMS
2021-11-27T16:11:42.794,918239,SLCE3,1,5500,4500,5500,13.52,74360.0,60840.0,74360.0,WILLIAMS
2021-11-27T13:26:43.289,987453,BBAS3,2,11500,5200,5800,14.18,163070.0,73736.0,82244.0,MILLER
2021-11-27T17:28:51.955,164532,ITUB4,2,500,200,400,11.57,5785.0,2314.0,4628.0,MILLER
2021-11-27T15:43:43.154,071264,IGTI3,2,2500,2200,2500,15.86,39650.0,34892.0,39650.0,MARTINEZ
2021-11-27T15:04:04.836,879865,SLCE3,2,13500,8800,8800,17.38,234630.0,152944.0,152944.0,MARTINEZ
2021-11-27T16:01:58.341,987453,GOAU4,2,13500,9000,9000,18.55,250425.0,166950.0,166950.0,MARTINEZ
2021-11-27T15:20:23.967,879865,SLCE3,2,13500,1700,10500,17.38,234630.0,29546.0,182490.0,MARTINEZ
2021-11-27T11:57:09.869,918239,PETR4,1,500,500,500,16.21,8105.0,8105.0,8105.0,DAVIS
2021-11-27T17:50:06.567,849651,BBAS3,2,8500,7100,7100,18.96,161160.0,134616.0,134616.0,WILLIAMS
2021-11-27T14:39:41.082,164532,BPAC11,1,9500,7700,7700,16.02,152190.0,123354.0,123354.0,DAVIS
2021-11-27T17:56:18.729,498213,IGTI3,1,21500,400,21300,13.06,280790.0,5224.0,278178.0,BROWN
2021-11-27T15:33:15.168,918239,PETR4,2,6500,2200,2200,15.6,101400.0,34320.0,34320.0,DAVIS
2021-11-27T15:41:02.418,071264,RAPT4,2,5500,5500,5500,16.49,90694.99999999999,90694.99999999999,90694.99999999999,MARTINEZ
2021-11-27T14:18:12.819,987453,GOAU4,1,13500,13500,13500,13.39,180765.0,180765.0,180765.0,RODRIGUEZ
2021-11-27T17:59:02.521,498213,IGTI3,1,21500,200,21500,13.06,280790.0,2612.0,280790.0,BROWN
2021-11-27T17:29:57.628,164532,ITUB4,2,500,100,500,11.57,5785.0,1157.0,5785.0,MILLER
2021-11-27T12:05:38.708,981727,PETR4,2,11500,700,700,12.29,141335.0,8603.0,8603.0,DAVIS
2021-11-27T13:33:12.783,987453,BBAS3,2,11500,5700,11500,14.18,163070.0,80826.0,163070.0,MILLER
2021-11-27T17:21:29.393,879865,POMO4,1,8500,6900,6900,18.16,154360.0,125304.0,125304.0,RODRIGUEZ
2021-11-27T15:45:00.494,918239,RAPT4,2,13500,13500,13500,11.63,157005.0,157005.0,157005.0,GARCIA
2021-11-27T16:24:04.118,918239,PETR4,2,6500,200,2400,15.6,101400.0,3120.0,37440.0,DAVIS
2021-11-27T11:24:36.812,498213,SLCE3,2,5500,3500,3500,11.31,62205.0,39585.0,39585.0,JONES
2021-11-27T16:09:15.213,918237,SLCE3,1,24500,7200,7200,15.04,368480.0,108288.0,108288.0,MARTINEZ
2021-11-27T17:27:56.106,164532,BPAC11,1,18500,18500,18500,10.93,202205.0,202205.0,202205.0,BROWN
2021-11-27T14:32:29.006,498213,SLCE3,2,5500,2000,5500,11.31,62205.0,22620.0,62205.0,JONES
2021-11-27T14:27:50.451,879865,VALE3,2,20500,20500,20500,17.21,352805.0,352805.0,352805.0,RODRIGUEZ
2021-11-27T14:47:57.789,498213,SLCE3,1,6500,100,100,18.54,120510.0,1854.0,1854.0,SMITH
2021-11-27T13:40:21.633,918239,SLCE3,1,20500,2300,19400,16.07,329435.0,36961.0,311758.0,WILLIAMS
2021-11-27T17:05:37.087,849651,GOAU4,2,16500,16500,16500,16.28,268620.0,268620.0,268620.0,JOHNSON
2021-11-27T10:02:57.896,498213,BPAC11,2,500,500,500,12.97,6485.0,6485.0,6485.0,DAVIS
2021-11-27T16:38:20.182,918237,SLCE3,1,24500,5200,12400,15.04,368480.0,78208.0,186496.0,MARTINEZ
2021-11-27T12:51:52.744,918237,BBAS3,2,2500,1100,1100,12.69,31725.0,13959.0,13959.0,DAVIS
2021-11-27T15:59:46.543,879865,SLCE3,2,13500,3000,13500,17.38,234630.0,52140.0,234630.0,MARTINEZ
2021-11-27T15:33:25.900,987453,PETR4,2,500,500,500,19.33,9665.0,9665.0,9665.0,RODRIGUEZ
2021-11-27T17:30:09.963,879865,POMO4,1,8500,1300,8200,18.16,154360.0,23608.0,148912.0,RODRIGUEZ
2021-11-27T14:52:44.651,164532,BPAC11,1,9500,1800,9500,16.02,152190.0,28836.0,152190.0,DAVIS
2021-11-27T17:52:07.854,879865,POMO4,1,8500,300,8500,18.16,154360.0,5448.0,154360.0,RODRIGUEZ
2021-11-27T15:40:25.856,879865,BBAS3,1,500,500,500,12.52,6260.0,6260.0,6260.0,GARCIA
2021-11-27T15:24:46.271,987453,SLCE3,1,9500,9500,9500,16.28,154660.0,154660.0,154660.0,BROWN
2021-11-27T16:26:46.807,981727,PETR4,2,11500,10800,11500,12.29,141335.0,132732.0,141335.0,DAVIS
2021-11-27T15:08:10.928,918239,IGTI3,1,7500,7500,7500,13.56,101700.0,101700.0,101700.0,MILLER
2021-11-27T16:14:02.435,498213,SLCE3,1,6500,6400,6500,18.54,120510.0,118656.0,120510.0,SMITH
2021-11-27T10:44:30.264,981727,PETR4,2,24500,10300,10300,13.95,341775.0,143685.0,143685.0,GARCIA
2021-11-27T16:41:16.665,918239,BPAC11,1,22500,7800,7800,12.53,281925.0,97734.0,97734.0,DAVIS
2021-11-27T17:00:00.022,987453,GOAU4,2,13500,4500,13500,18.55,250425.0,83475.0,250425.0,MARTINEZ
2021-11-27T12:21:24.122,987453,BBAS3,2,5500,2300,2300,14.34,78870.0,32982.0,32982.0,JOHNSON
2021-11-27T15:43:02.786,918237,BBAS3,2,2500,1000,2100,12.69,31725.0,12690.0,26649.0,DAVIS
2021-11-27T16:18:48.171,918239,BPAC11,1,16500,16500,16500,19.18,316470.0,316470.0,316470.0,MARTINEZ
2021-11-27T13:23:22.286,918239,BBAS3,2,20500,11000,11000,15.65,320825.0,172150.0,172150.0,SMITH
2021-11-27T17:00:18.810,071264,BPAC11,1,20500,20500,20500,12.53,256865.0,256865.0,256865.0,MILLER
2021-11-27T16:34:08.917,918239,PETR4,2,6500,3500,5900,15.6,101400.0,54600.0,92040.0,DAVIS
2021-11-27T17:58:26.195,981727,RAPT4,2,21500,13900,13900,19.12,411080.0,265768.0,265768.0,BROWN
2021-11-27T12:09:33.081,071264,SLCE3,1,9500,3800,3800,18.57,176415.0,70566.0,70566.0,RODRIGUEZ
2021-11-27T17:56:52.953,987453,GOAU4,2,8500,1500,8500,19.72,167620.0,29580.0,167620.0,BROWN
2021-11-27T12:34:54.539,918239,ITUB4,2,11500,4800,4800,17.97,206655.0,86256.0,86256.0,GARCIA
2021-11-27T16:44:37.796,918239,BPAC11,1,22500,1800,9600,12.53,281925.0,22554.0,120288.0,DAVIS
2021-11-27T13:41:23.654,071264,SLCE3,1,9500,500,4300,18.57,176415.0,9285.0,79851.0,RODRIGUEZ
2021-11-27T13:59:35.881,987453,BBAS3,2,5500,3200,5500,14.34,78870.0,45888.0,78870.0,JOHNSON
2021-11-27T17:00:21.581,164532,POMO4,1,10500,10500,10500,16.36,171780.0,171780.0,171780.0,WILLIAMS
2021-11-27T10:56:12.331,879865,IGTI3,2,24500,2300,2300,16.95,415275.0,38985.0,38985.0,DAVIS
2021-11-27T11:01:29.591,164532,VALE3,1,18500,18500,18500,17.23,318755.0,318755.0,318755.0,MARTINEZ
2021-11-27T15:37:13.347,498213,ITUB4,2,1500,900,900,14.98,22470.0,13482.0,13482.0,BROWN
2021-11-27T17:50:34.900,849651,BBAS3,2,8500,800,7900,18.96,161160.0,15168.0,149784.0,WILLIAMS
2021-11-27T16:46:46.933,981727,GOAU4,2,21500,12000,12000,19.29,414735.0,231480.0,231480.0,MILLER
2021-11-27T17:56:11.170,918237,IGTI3,1,8500,6900,6900,12.08,102680.0,83352.0,83352.0,MARTINEZ
2021-11-27T12:36:50.244,879865,IGTI3,2,24500,22200,24500,16.95,415275.0,376290.0,415275.0,DAVIS
2021-11-27T14:59:26.456,071264,SLCE3,1,9500,5200,9500,18.57,176415.0,96564.0,176415.0,RODRIGUEZ
2021-11-27T12:35:49.196,918237,GOAU4,2,1500,1500,1500,19.23,28845.0,28845.0,28845.0,RODRIGUEZ
2021-11-27T16:00:17.281,498213,ITUB4,2,1500,600,1500,14.98,22470.0,8988.0,22470.0,BROWN
2021-11-27T17:56:37.390,918239,VALE3,2,14500,14500,14500,14.94,216630.0,216630.0,216630.0,JOHNSON
2021-11-27T17:00:09.785,981727,POMO4,1,4500,400,400,14.5,65250.0,5800.0,5800.0,SMITH
2021-11-27T17:20:09.620,849651,GOAU4,2,6500,6500,6500,13.28,86320.0,86320.0,86320.0,MARTINEZ
2021-11-27T12:37:34.512,981727,PETR4,2,22500,21500,21500,10.62,238949.99999999997,228329.99999999997,228329.99999999997,GARCIA
2021-11-27T11:21:56.311,498213,GOAU4,1,1500,400,400,19.16,28740.0,7664.0,7664.0,SMITH
2021-11-27T17:18:29.721,918239,PETR4,2,6500,600,6500,15.6,101400.0,9360.0,101400.0,DAVIS
2021-11-27T12:34:57.689,987453,VALE3,2,11500,11500,11500,15.15,174225.0,174225.0,174225.0,JONES
2021-11-27T11:09:51.988,981727,PETR4,2,24500,5900,16200,13.95,341775.0,82305.0,225990.0,GARCIA
2021-11-27T17:52:47.878,849651,BBAS3,2,8500,400,8300,18.96,161160.0,7584.0,157368.0,WILLIAMS
2021-11-27T10:10:50.772,981727,IGTI3,1,3500,3500,3500,10.66,37310.0,37310.0,37310.0,SMITH
2021-11-27T17:56:42.015,981727,PETR4,2,6500,3200,3200,17.51,113815.00000000001,56032.00000000001,56032.00000000001,MARTINEZ
2021-11-27T16:51:38.054,981727,GOAU4,2,21500,4000,16000,19.29,414735.0,77160.0,308640.0,MILLER
2021-11-27T13:15:37.097,879865,VALE3,2,15500,2900,2900,13.36,207080.0,38744.0,38744.0,DAVIS
2021-11-27T13:40:01.473,879865,IGTI3,2,500,400,400,16.93,8465.0,6772.0,6772.0,GARCIA
2021-11-27T17:36:30.751,918239,BPAC11,1,22500,12900,22500,12.53,281925.0,161637.0,281925.0,DAVIS
2021-11-27T17:40:27.199,981727,GOAU4,2,21500,5500,21500,19.29,414735.0,106095.0,414735.0,MILLER
2021-11-27T16:25:03.760,849651,IGTI3,1,15500,15500,15500,11.33,175615.0,175615.0,175615.0,BROWN
2021-11-27T11:25:35.265,987453,BBAS3,2,18500,10800,10800,17.97,332445.0,194076.0,194076.0,JOHNSON
2021-11-27T15:41:10.027,987453,BBAS3,2,18500,5800,16600,17.97,332445.0,104226.0,298302.0,JOHNSON
2021-11-27T13:48:00.062,498213,PETR4,2,22500,22500,22500,16.0,360000.0,360000.0,360000.0,WILLIAMS
2021-11-27T17:33:09.302,918237,SLCE3,1,24500,12100,24500,15.04,368480.0,181984.0,368480.0,MARTINEZ
2021-11-27T15:41:44.192,918237,SLCE3,1,6500,6500,6500,15.99,103935.0,103935.0,103935.0,WILLIAMS
2021-11-27T17:58:44.190,981727,PETR4,2,6500,3300,6500,17.51,113815.00000000001,57783.00000000001,113815.00000000001,MARTINEZ
2021-11-27T17:20:19.824,498213,GOAU4,1,18500,18500,18500,15.9,294150.0,294150.0,294150.0,RODRIGUEZ
2021-11-27T14:22:25.136,981727,PETR4,2,22500,1000,22500,10.62,238949.99999999997,10620.0,238949.99999999997,GARCIA
2021-11-27T17:57:53.318,849651,BBAS3,2,8500,200,8500,18.96,161160.0,3792.0,161160.0,WILLIAMS
2021-11-27T16:10:37.690,918239,BBAS3,2,20500,8900,19900,15.65,320825.0,139285.0,311435.0,SMITH
2021-11-27T17:56:21.618,918237,IGTI3,1,8500,1300,8200,12.08,102680.0,15704.0,99056.0,MARTINEZ
2021-11-27T14:10:25.421,918239,SLCE3,1,20500,1100,20500,16.07,329435.0,17677.0,329435.0,WILLIAMS
2021-11-27T14:26:11.243,849651,POMO4,2,22500,21600,21600,14.22,319950.0,307152.0,307152.0,GARCIA
2021-11-27T17:44:24.239,981727,RAPT4,1,500,300,300,12.17,6085.0,3651.0,3651.0,WILLIAMS
2021-11-27T17:35:42.379,981727,POMO4,1,4500,4100,4500,14.5,65250.0,59450.0,65250.0,SMITH
2021-11-27T17:59:05.083,981727,RAPT4,2,21500,6300,20200,19.12,411080.0,120456.0,386224.0,BROWN
2021-11-27T16:52:21.923,987453,BBAS3,2,18500,1900,18500,17.97,332445.0,34143.0,332445.0,JOHNSON
2021-11-27T10:36:56.376,498213,BPAC11,2,4500,4500,4500,14.65,65925.0,65925.0,65925.0,SMITH
2021-11-27T15:36:04.723,071264,BPAC11,1,17500,17500,17500,11.84,207200.0,207200.0,207200.0,WILLIAMS
2021-11-27T14:13:27.551,981727,VALE3,2,15500,15100,15100,18.32,283960.0,276632.0,276632.0,SMITH
2021-11-27T16:49:05.778,918239,BBAS3,2,20500,600,20500,15.65,320825.0,9390.0,320825.0,SMITH
2021-11-27T16:13:52.564,879865,POMO4,1,18500,6200,6200,14.1,260850.0,87420.0,87420.0,MILLER
2021-11-27T12:37:46.307,071264,VALE3,2,6500,2200,2200,12.03,78195.0,26466.0,26466.0,BROWN
2021-11-27T17:59:23.729,981727,RAPT4,2,21500,800,21000,19.12,411080.0,15296.0,401520.0,BROWN
2021-11-27T16:52:05.998,981727,VALE3,2,15500,400,15500,18.32,283960.0,7328.0,283960.0,SMITH
2021-11-27T17:57:32.598,918237,IGTI3,1,8500,300,8500,12.08,102680.0,3624.0,102680.0,MARTINEZ
2021-11-27T15:34:16.415,164532,PETR4,2,17500,17500,17500,17.81,311675.0,311675.0,311675.0,RODRIGUEZ
2021-11-27T15:58:19.307,849651,POMO4,2,22500,900,22500,14.22,319950.0,12798.0,319950.0,GARCIA
2021-11-27T14:41:33.162,879865,VALE3,2,15500,12600,15500,13.36,207080.0,168336.0,207080.0,DAVIS
2021-11-27T16:28:08.043,071264,VALE3,2,6500,4300,6500,12.03,78195.0,51729.0,78195.0,BROWN
2021-11-27T11:12:43.454,987453,POMO4,2,15500,8700,8700,18.39,285045.0,159993.0,159993.0,JONES
